date,replies,retweets,favorites,mentions,hashtags,text
3/1/20 17:07,1,0,0,,,"But robg paper is the renewable resource, trees can be replanted whereas that big ole plastic votex swirling around in the ocean and choking out all sealife nearby is ALWAYS going to be there . unless we remove it. And so far, nobody knows how to get rid of plastic except recycle"
3/1/20 17:02,0,0,0,,#GrowUp,"lol! Thatäó»s a childish way to choose a President. Who cares the manäó»s plans include M4All, renewable energy, fair taxation, extended parental leave, and other benefits. No, whatäó»s important is that his supporters used mean words against a fraudulent candidate #GrowUp"
3/1/20 17:00,0,0,0,,,"By shifting to 100 percent renewable energy colleges and universities can play a leadership role in moving our communities and our country to a healthier, cleaner future. https://www.go100renewablecampus.org/"
3/1/20 17:00,0,1,0,,#Energy #Renewables,Via EcoWatch: 14 Healthy Road Trip Snacks http://dlvr.it/RR2WxX #Energy #Renewables
3/1/20 17:00,0,2,0,,#technology #tech #renewable #energy #mining #FelizDomingo #Noticias #news #BreakingNews #MedioAmbiente,"Hoy, todos desean reducir emisiones de CO2, entí©rate del estatus de este evento global y quien en el sector minero ha logrado un cambio trascendente #technology #tech #renewable #energy #mining #FelizDomingo #Noticias #news #BreakingNews #MedioAmbiente"
3/1/20 17:00,0,0,0,,#yorkshireis,"Would you like a warmer and more eco friendly home? Reducing your bills, means you are also reducing your energy use... which has the knock on effect of reducing your homes carbon footprint. Call 0800 644 2676 to find out more, or visit http://www.urpltd.co.uk/ #yorkshireis"
3/1/20 17:00,0,0,0,,,Renewable electricity to deliver on Europeäó»s 2030 climate-energy goals 
3/1/20 16:59,1,0,1,,,Remember when all the environmentalist were pushing for plastic bags because trees being used for paper bags? It took them 30 years to realize trees were being replanted and were a renewable resource.
3/1/20 16:59,0,0,0,,,I hope so! It is important that we switch to a fully renewable energy world
3/1/20 16:58,0,0,0,,#AmericanSocialism,"The difference between #AmericanSocialism &amp; those other countries is that we have a solid economy, tons of public works projects in infrastructure &amp; renewable energy &amp; other markets, and the ingenuity to do it well &amp; right so that ALL AMERICANS can enjoy their lives as intended!"
3/1/20 16:56,0,3,10,@EBRD @enuran @anadoluagency,#sustainable #infrastructure #Turkey,"Nandita Parshad, @EBRD MD for #sustainable #infrastructure, says effective policy-making is key to scaling up renewable energy generation in #Turkey &amp; elsewhere. In her interview w/ @enuran @anadoluagency, she calls for a clear, bankable framework. http://et.aa.com.tr/28511"
3/1/20 16:56,0,6,7,,#AI #ML,"#AI &amp; #ML can revolutionise the renewable energy sector by enhancing the reliability of centralised grids by integrating with multiple energy resource grids, improving energy storage, reducing leakage &amp; raising efficiency across the energy value chain. "
3/1/20 16:55,0,2,1,,#renewableenergy #naturalworld #energy #bioenergy,Know more about our renewable biomass energy project: http://bit.ly/sergebiomass #renewableenergy #naturalworld #energy #bioenergy
3/1/20 16:53,0,2,4,,,It depends on how quickly you want Canada to collapse. Canada s expensive hydrocarbons coupled w growth in renewable energy ... means an unfettered immigration of unemployables will be very damaging. Iäó»m assuming theyäó»re not all brain surgeons and rocket scientists
3/1/20 16:52,0,0,0,,#solar #panels #heating #renewable #energy #ConfianzaOnline,"Somos una empresa peruana y sabemos la calidad de atencií_n que necesitas, por eso tenemos para ti una experiencia de compra completa, dale click a https://mrtecshop.com Excelente , Eh? mrtecshop #solar #panels #heating #renewable #energy #ConfianzaOnline"
3/1/20 16:51,0,3,6,,,Their electricity costs more than their neighbors. And power is spotty. Their citizens want off the renewable grid. 
3/1/20 16:51,1,1,3,,,But only if there is carbon in the system! How will this work in a 100% renewable system? Then the cannibalisation will come back?
3/1/20 16:51,0,0,0,,, Total: 19193 MW : 7194 MW (37.5%) : 2003 MW (10.4%)
3/1/20 16:50,1,12,10,@AlbertKostanian @riachi_jean @Jessica_Obeid @WorldBank @IFC_org @EBRD @KullunaIrada,#renewableenergy #solarenergy #energyeffeciency #sunpower #lebanon #windpower #hydro #greenenergy #cleanenergy #lfrelebanon,#renewableenergy #solarenergy #energyeffeciency #sunpower #lebanon #windpower #hydro #greenenergy #cleanenergy #lfrelebanon @AlbertKostanian @riachi_jean @Jessica_Obeid @WorldBank @IFC_org @EBRD @KullunaIrada
3/1/20 16:50,0,4,5,,,Wind power has overcome hydroelectricity as the top renewable source of electricity generation in America: 
3/1/20 16:49,1,16,12,@AlbertKostanian @riachi_jean @Jessica_Obeid @WorldBank @IFC_org @EBRD @KullunaIrada,#renewableenergy #solarenergy #energyeffeciency #sunpower #lebanon #windpower #hydro #greenenergy #cleanenergy #lfrelebanon,#renewableenergy #solarenergy #energyeffeciency #sunpower #lebanon #windpower #hydro #greenenergy #cleanenergy #lfrelebanon @AlbertKostanian @riachi_jean @Jessica_Obeid @WorldBank @IFC_org @EBRD @KullunaIrada
3/1/20 16:48,0,0,1,,,"Your opinion is BS California leads America in economy, agriculture, imports, exports, renewable energy 6th largest economy in the world. New York is AWESOME as well..due to Democratic leadership. Raking was not the issue in the fires.."
3/1/20 16:48,1,0,0,,,"Remember these resources are non renewable, these people will strip the land bare and leave behind nothing but giant holes, poisoned soil and poisoned water."
3/1/20 16:46,0,0,1,@SenAlexander,#GND,"As someone who lives in a very pro-nuclear area (near Oak Ridge, TN) I absolutely agree with this statement. @SenAlexander is actively rejecting #GND legislation based on the nuclear v renewable division. Adopting äóìlow-carbonäó terminology would undercut such arguments. "
3/1/20 16:46,0,0,0,,,"richardbranson: Following Hurricane Maria, many children couldnäó»t go to school. Wonderful to read about how RockyMtnInst partnered with save_children and the Kinesis foundation to provide renewable power to schools impacted by the storm: äó_ "
3/1/20 16:45,0,0,0,@RockyMtnInst @JustinLocke79 @chrisburg023,#Resilience #Bahamas #ClimateChange #BuildBackBetter #Renewables,Watch @RockyMtnInst Islands Energy Programäó»s @JustinLocke79 and @chrisburg023 on 60 Minutes with Bahamas partners discussing distributed renewable energy to build a more resilient future. #Resilience #Bahamas #ClimateChange #BuildBackBetter #Renewables
3/1/20 16:45,0,0,0,,,"Build the Solar Grid, built in the medians of the Interstate Highway system, inexhaustible renewable rivers of energy crisis crossing the continent, with 5G Infrastructure, and Intelligent Energy storage and distribution at exits and interchanges. Massive Solar cloud! "
3/1/20 16:45,0,0,2,,,Happy to see theyäó»re using renewable energy to heat their water. Greta will be proud.
3/1/20 16:44,0,0,0,,,"It's your vote, but the majority of Americans are for catching up with other nations who have gov't healthcare, free college (and many states here now have tuition free colleges) childcare and renewable energy, common sense gun laws..we've been stuck in one place for too long."
3/1/20 16:43,0,1,1,@WePowerN,#investment #renewable #energy #investors #climate #PPA #riskmanagement #business,"Europe Getting 15% of its Electricity from Wind in 2019 According to the Wind Energy in Europe 2019report, Europe installed 15.4 GW of new wind energy last year. #investment #renewable #energy #investors #climate #PPA #riskmanagement #business @WePowerN"
3/1/20 16:42,5,20,20,,,"Epic Fail . . A few years ago, this Central Texas city was basking in the media spotlight after announcing it was one of just a handful of U.S. cities and the only one in the Lone Star State powered 100 percent by renewable energy. "
3/1/20 16:42,0,1,2,,#SolarIsNow #Beeslovesolar #renewableenergy,"While solar farms can provide grassland habitation, pollinator housing and water retention for farmers. https://buff.ly/39PvqkX #SolarIsNow #Beeslovesolar #renewableenergy"
3/1/20 16:41,0,1,0,,,"https://www.westhawaiitoday.com/2019/11/19/hawaii-news/arrested-oahu-wind-farm-protesters-appear-in-court-as-more-are-detained/ - ""While AES says the project is a safe way to allow the state to generate renewable power, opponents insist the turbines lead to health problems and will be too close to homes, farms and schools."""
3/1/20 16:41,0,0,0,,,Jeremiah seek Him doesn't you For what is born in renewable energy and Find a way to I just have to.
3/1/20 16:40,2,0,5,,,He prefers the term ecologically renewable.
3/1/20 16:40,0,0,0,,,".richardbransonFollowing Hurricane Maria, many children couldnäó»t go to school. Wonderful to read about how RockyMtnInst partnered with save_children and the Kinesis foundation to provide renewable power to schools impacted by the storm: äó_ "
3/1/20 16:39,0,0,0,@mahase_ts,,"We just shot today. @mahase_ts is editing, she'll know better"
3/1/20 16:38,1,0,0,,," not full btc not full profits the narrative u use is bias at many level ! Mining i s concentrated in fewer hands and early adopters owns most of the btc ! Even the renewable energy have a cost ! Sending TRX 4 example from Poloniex cost me 0,01 TRX ! Fraction of pennyäó»s !"
3/1/20 16:37,0,0,0,,,"Itäó»s absolute bullshit. Beyond the fact that data caps have absolutely no technological purpose, as bandwidth is an immediately fully renewable resource, rather than rolling out reliable/affordable 4G these asshole carriers are rushing to dangerous 5G to raise your bills."
3/1/20 16:37,0,0,0,,,Hello Cí£o da Serra de Aires how are you? Breanna want ask why you are renewable dog. lookout meant baby Kardashian is hacking your social networks after ubiquitous wall
3/1/20 16:32,1,0,0,,,"Sounds it's increasing , the use of renewable energy I mean.."
3/1/20 16:32,0,0,0,,#energy #MercuryRetrograde #renewal #rebirth #Renewables #Nature,*We* are the ultimate renewable resource - when we become conscious of this truth. It's a quantum shift in perception that changes everything. http://www.liveyourlight.com/WhatShines.html (March newsletter: Energy Crisis) #energy #MercuryRetrograde #renewal #rebirth #Renewables #Nature
3/1/20 16:31,0,0,0,,,"Stop burning coal and invest properly in renewable energy. Much better for long-term high-skill jobs. These ""lads and lasses"" will be on the scrap heap once the mine shuts, just like the 10s of thousands of men that Thatcher kicked out of a job in the 1980s."
3/1/20 16:30,1,1,14,@engenieUK,,@engenieUK buy 100% renewable electricity for their rapid chargers. Their chargers accept contactless payment and the tariff is 36p/kWh with no connection fee.
3/1/20 16:27,1,0,0,,,"1> don't own an iphone 2> pay extra to a renewable provider 3&gt;gamer refers to tabletop RPGs 4&gt;food coop that emphasizes small farmers. 0 for 5. keep believing you know stuff based on zero facts. You obviously based your opinion on ""2021"", and now you are backpedaling."
3/1/20 16:27,0,0,0,,#climate,"Imagine! Innovation, job opportunities & profits thru PEACE. Safe, renewable energy sources for homes/ business, people, LIFE &amp; biosphere. Healthier #climate long-term = cleaner air, water, soil for local crops &amp; enables human dev. to thrive for less COSTS in community. Imagine "
3/1/20 16:26,0,2,1,,#climate,"Imagine! Innovation, job opportunities & profits thru PEACE. Safe, renewable energy sources for homes/ business, people, LIFE &amp; biosphere. Healthier #climate long-term = cleaner air, water, soil for local crops &amp; enables human dev. to thrive for less COSTS in community. Imagine "
3/1/20 16:25,1,0,0,,,"Yeah my father-in-law lives in FL and the way they have their renewable system structured is completely messed up. In Florida you are not allowed to run off of your own energy, your panels are connected to the grid and you continue to get your energy from the grid."
3/1/20 16:25,0,3,6,,,"We need to tell both Dems and GOP that public lands ecosystems are not places for energy sprawl, fossil fuel or renewable"
3/1/20 16:25,0,0,0,,,Energy? Bitcoin uses over 70% of renewable energy for power 
3/1/20 16:24,0,0,0,,,Create a free college for low and medium income students. Create a low cost health insurance company for low and medium income people. Buy up very large parcels of real-estate and create green protected zones. Fund renewable energy sources.
3/1/20 16:23,0,0,0,,,Refurbish old castles in Italy/France & use them to est fully ind. communities/towns for migrants/homeless...provide/promote renewable energy etc to help combat climate change...take friends out for ice cream...buy a dog...pay for college...fund a movie...pay my parents loans
3/1/20 16:22,0,0,0,@KenyaPower_Care,,@KenyaPower_Care decided to switch off elec while I was packing. Yaani!
3/1/20 16:20,0,0,0,,,The irony is they *have* a positive case: Recent oil sands developments had solid Indigenous support. There's a strong NA energy security argument. Recent tech is dramatically shrinking carbon footprint. & companies have been investing in renewable. 
3/1/20 16:20,15,32,192,@RockyMtnInst @save_children,,"Following Hurricane Maria, many children couldnäó»t go to school. Wonderful to read about how @RockyMtnInst partnered with @save_children and the Kinesis foundation to provide renewable power to schools impacted by the storm: https://virg.in/Son"
3/1/20 16:19,0,0,0,@EU_Commission @Europarl_EN,,@EU_Commission @Europarl_EN Why don't we produce more gas? This is the cleanest 'renewable energy' and cheapest one. Why you encourage ridiculous amounts in investments in wind and solar while it leads to exploding energy bills for the public? 
3/1/20 16:18,1,0,0,,,Sunny FL here. That was 3 quotes & yes they do invest in renewable. Already done a few things to lower the cost of my power by $100 a month. Will be doing more soon.
3/1/20 16:18,1,0,1,,,Thanks for posting. What I got from the abstract: probably financial regulations to encourage movement away from fossil fuel industry and toward renewable fuels could have significant impact. Finance people might step up if convinced climate change poses systemic risk.
3/1/20 16:16,0,0,0,@SeamusORegan,#mineralindustry #minerals #bold #action,"Minister @SeamusORegan emphasized the critical role of the #mineralindustry supplying the necessary #minerals to create renewable energy technolgies to help reduce greenhouse emissions globally, we need to take #bold #action now!"
3/1/20 16:16,0,0,0,,,"In Florida because they don't have any REAL program to develop renewable energy they try to piggyback off of the citizens and private buisness solar to meet their energy distribution requirements, and improve energy infrastructure causing higher then normal costs."
3/1/20 16:14,0,0,8,,,Renewable energy: UNILORIN to host Guinness World Record http://bit.ly/387Kfhy
3/1/20 16:13,0,14,12,,,"In a record of sorts in promoting green-clean non-traditional sources of energy along with renewable sources of energy, Gujarat tops with receiveing 1,05,794 rooftop solar panel applications "
3/1/20 16:13,2,0,0,,,Then you need to shop around because that's a complete and total rip-off. It could also be the state that you're in if your state doesn't invest properly in renewable energy it's going to cost more.
3/1/20 16:13,1,0,1,,,why is everyone else in vixx apologizing? they didnäó»t do anything wrong..
3/1/20 16:12,1,0,1,,,"""Renewable resources generated 26% of Nevada's in-state electricity in 2018. Natural gas is the primary fuel for power generation in Nevada."" - https://www.eia.gov/state/analysis.php?sid=NV"
3/1/20 16:12,0,1,8,@harshyadavdeori,,"ö_Âö_µö«óö_Â ö_ö_µö_‰ ö_Âö_µö_´ö_Áö_£ö«óö_¿ ö__ö_Áö«ö_ìö__ ö_¬ö_‰ö__ö«ö_Áö«ó ö__ö«ö_Áö«ó@harshyadavdeori ö_Âö«ˆ ö_Ÿö__ö_„ö_Á ö_ìö_Ëö__ö«ˆ ö_´ö«ˆ ö_„ö«ö_Áö__ö_¬ ö_´ö«ˆö_µö__ö__ö_Áö«ó ö_¬ö«ˆö_‰ ""ö__ö_Áö«ö_ìö__ ö__ö_´ö«ö_‡ ö_„ö«ö_Áö__ö_¬ ö_¿ö«†ö_ìö_Âö__"" ö_´ö«ˆ ö_ƒö_‰ö__ö_Áö«ö_„ö__ ö_ö__.ö_š.ö_çö«ó ö_åö__ö«ö_å ö_ö_µö_‰ ö_ôö«ö_¿ö«‰ö_åö__ö__ö_šö_ô ö_µö_Ëö__ö_Áö_£ ö_´ö__ö_Áö«ö_¿ö_´ö«ö_Áö_¬ ö_¬ö«ˆö_‰ ö__ö_Ëö__ö_„ö«ö_Áö__ö__ö_Ëö_¿ö«†ö_‰ ö_´ö«† ö_µö_Ëö__ö«ˆö_‡ ö_ƒö_Âö«ö__ö__ö_Â ö_Èö_Á 9 ö_µö__ö_ô ö_´ö«ó ö_ö__.ö_š.ö_çö«ó ö_åö__ö«ö_å ö_¬ö__ö__ö«ö_Á 10 ö_Áö«ö_Èö_¿ö«ˆ ö_îö_Á ö_ôö«ö_¿ö«‰ö_åö__ö__ö_ˆö_ô ö_¬ö__ö__ö«ö_Á 25 ö_Áö«ö_Èö_¿ö«ˆ ö_¬ö«ˆö_‰ ö_Èö«ö_Áö__ö__ö_Â ö_´ö«ó |"
3/1/20 16:11,0,0,1,,,"John is giving you up to Œ£50 of FREE renewable energy. To claim your free gift, sign up using this link: http://www.bulb.me/johnh0272?utm_campaign=account-referral-share&amp;utm_medium=social&amp;utm_source=twitter "
3/1/20 16:10,0,0,0,,,Renewable is the biggest contributer to UK Power Generation right now with 38.5%
3/1/20 16:10,0,0,0,,,Demand: 31.4GW. Sources: Renewable 38.5% Fossil Fuels 24.5% Nuclear 15.3% Import 12.8% Biomass 5.5% Pumped Store 0.7% Other 0.5%
3/1/20 16:10,0,0,1,,,Energy efficiency and renewable energy policies and programs offer potential emission reductions at lower costs than traditional control measures. 
3/1/20 16:08,0,1,2,,,äóìRenewable energyäó
3/1/20 16:08,0,0,0,,,Renewable Energy äóñ Living a Greener Life http://rviv.ly/LqdhNP
3/1/20 16:08,0,0,0,,,New Report Outlines Threat of Climate Change http://rviv.ly/kIDyzp
3/1/20 16:08,2,4,15,,,What are your thoughts on this offshore wind farm to produce renewable hydrogen? 
3/1/20 16:06,0,0,0,,,The primary question in managing environmental resources is äóìwhat are the costs to society of diminished ecosystem functions as a result of renewable and/or non-renewable resource depletion?äó
3/1/20 16:06,1,1,3,,,"The Executive of the Renewable Natural Resources students' Association has procured 2 set of Jerseys, hand sanitizers, toiletries and Bleach for our washrooms. "
3/1/20 16:05,1,0,2,@octopus_energy @BulbUK,,"Most EV owners chose an energy supplier, like @octopus_energy or @BulbUK who supply electricity from renewable sources or only support renewable energy. Many, like me, also use their home solar to charge their car.....zero toxic tailpipe fumes either!!!"
3/1/20 16:05,0,0,0,,,Port of Seattle Pushes for Statewide Renewable Fuel Standard 
3/1/20 16:05,0,1,1,,#energy #solar #wind #natgas #nuclear #power #policy #politics,New York renewable power generators demanded exemption from buy-side market power rules arguing interference with green policy goals. Other power generators and FERC called it BS. #energy #solar #wind #natgas #nuclear #power #policy #politics http://ow.ly/TGoW50yzGp8
3/1/20 16:04,0,0,1,@JustinLocke79 @RockyMtnInst @CBS @60Minutes,#islandsenergy #solarunderstorm #resilience #buildbackbetter,Watch @JustinLocke79 and the @RockyMtnInst Island Energy Team on @CBS @60Minutes this Sunday at 7 pm EST discuss the power of distributed renewable energy to build a more resilient future for islands and beyond. #islandsenergy #solarunderstorm #resilience #buildbackbetter
3/1/20 16:04,0,0,0,,,The major problem with renewable is it is not available 24/7 Storage is not feasible and there hasn't been a breakthrough in battery technology other than finding better building materials in over 100 years
3/1/20 16:04,0,0,0,,,Want to maintain a competitive edge in your industry? Learn how you can make a commitment to procure a portion of energy supply from renewable energy or low-carbon alternatives. http://bit.ly/2RCVBFt
3/1/20 15:58,0,0,2,,,"Weäó»re hiring! NTT, 3 year renewable/promotable contracts for an English Instructor position. https://www.usajobs.gov/GetJob/ViewDetails/556508900 Must want to work with students of color. DM me for details."
3/1/20 15:58,0,0,0,,,"The Delvin Website is going green! The website will soon be migrated to a new server in a data centre in Eemshaven, that is powered by 100% renewable energy. https://delvinvillage.com/server-upgrade/"
3/1/20 15:58,0,0,1,,#Hayward #HaywardCA,"Go green! Sign up for our Electrify Everything workshop to learn about ways you can adopt clean, renewable energy. The workshop will be held from 6 to 7 p.m. TOMORROW, March 2, at the Hayward Main Library. Details and registration: https://bit.ly/2TsWO3e #Hayward #HaywardCA"
3/1/20 15:56,0,1,9,,#energytransition,Making real what matters - integrating distributed renewable energy sources. #energytransition
3/1/20 15:54,0,0,0,,#energy #solar #wind #renewable #natgas #nuclear #pipeline #power #policy #politics,Advocates for local governments are pushing back against Cuomo administration plan to speed up siting process for renewable-energy generating plants. #energy #solar #wind #renewable #natgas #nuclear #pipeline #power #policy #politics http://ow.ly/UOic50yzG95
3/1/20 15:54,1,0,0,@MBuhari @nassnigeria @CustomsNG,,"@MBuhari @nassnigeria @CustomsNG The inconvenience the season brings, particularly the heat is quite awful, it would be nice if we as Nigerians can get a drop in import duties for renewable or secondary sources of power e.g. batteries, solar panels, inverters etc."
3/1/20 15:54,0,0,0,@Mike_Matthew,#RT,#RT @Mike_Matthew: German Failure on the Road to a Renewable Future - DER SPIEGEL - International 
3/1/20 15:54,0,0,2,,,"Renewable Booksäó» devotion to the environment extends to all facets of the publishing process, and ""we actively encourage our authors and editors to recycle plots, characters, and dialogue from previously successful books.äó "
3/1/20 15:53,0,2,2,,,Scotland will soon be a challenger. Already producing twice the household demand in Scotland from renewable sources. 
3/1/20 15:52,1,0,0,,,Or maybe we used all our great story ideas before we turned 17 and theyäó»re a non renewable resource
3/1/20 15:51,0,0,0,,, Total: 19044 MW : 4710 MW (24.7%) : 2363 MW (12.4%)
3/1/20 15:50,0,0,0,,,Nuclear power cannot rival renewable energy: äóìNuclear is a waste of time and money in the climate fight.äó 
3/1/20 15:49,0,0,0,,,"Natural gas, nuclear power, and hydroelectricity have provided more than nine-tenths of New York State's net generation since 2012; other non-hydroelectric renewable resources have provided most of the rest. Natgas makes up 2/5ths. Focusing on state energy mix is silly though."
3/1/20 15:49,0,0,2,,,"Imagine what $250M could have contributed to local communities, education, housing, healthcare, criminal justice reform, foreign diplomacy or renewable energy. Imagine."
3/1/20 15:47,0,0,0,@PintailPower,,"The challenge is the Capacity Factor; at 50% CF, the LCOE doubles to $80/MWh. In the face of Variable Renewable Energy, and the need for rapid deployment, I am betting on @pintailpower hybrid energy storage."
3/1/20 15:47,1,0,0,,,"While I appreciate your response, ""almost 10k good paying jobs"" do not compensate for what's happening to the environment. Let's find 10k good paying jobs aimed at a clean and renewable energy source. "
3/1/20 15:45,1,0,1,,#sundayscrum #itsineverything,ITS NOT JUST FUEL! Why cant someone explain even when the world is running on 100 % renewable energy. Without petrochemicals/hydrocarbons our entire way of life will have to be drastically changed. #sundayscrum #itsineverything
3/1/20 15:45,1,0,0,,,"No honest person does, the only ones who stand to benefit are the people telling us going 100% ev and 100% renewable is impossible. We are fighting these wars and submitting to govt like Saudi Arabia bc of oil. Stop oil you stop wars in the mid east no reason for us to be there."
3/1/20 15:43,0,0,0,,#Energy,"Bernard McNamee Plans to Leave FERC, but Not Without a Quorum http://dlvr.it/RR2LCz #Energy"
3/1/20 15:42,6,79,132,,#EnergyTransition #RenewableEnergy,"According to 91 authors from 13 independent groups who wrote a combined 47 peer-reviewed research papers, the world could be powered purely by renewable energy, and it's possible as early as 2050. #EnergyTransition #RenewableEnergy"
3/1/20 15:41,0,0,0,,,äóìTheyäó told us we had to use plastic bags to äóìsave the trees!äó. We can äóìrecycleäó plastic bags. There is even a recycle symbol on the bag. The local recycling directive states NO PLASTIC BAGS. Now they are choking off the planet. Paper is a renewable resource.
3/1/20 15:41,0,0,0,@novakglobal,#DoWellByDoingGood,"@novakglobal Guess what? The essential change over to renewable energy and a green economy could actually be good for business. And, much more profitable than propping up the coal industry. Who's stupid now? #DoWellByDoingGood"
3/1/20 15:39,0,0,0,,,"Add it to the list of coal-rollin' trucks, a government with blinders for anything renewable, and the perception of authoritarian rule..... . Remember the good old days when we were just an embarrassment to our own Country? "
3/1/20 15:39,0,0,0,,,Thanks and Iäó»m not actually surprised lol Iäó»m not new to Canada. I know who the racists are and I also know the lengths they are willing to go to hide it and blame the victims. Some things never change I guess. But then again some things do .. renewable energy for example 
3/1/20 15:37,1,0,0,,,"True but the life of a ICE will out way any EV. The last study by Mercedes found that an EV will have to do just sort of 128,000 miles before it out ways it's own constructional damage (presuming its charged with only renewable power) when you hit that figure, I'll be wrong."
3/1/20 15:37,1,0,0,,,"I recycle and compost more, we have switched over to 15% wind power, support laws and regulations that promote renewable energy and most importantly I donäó»t deny climate change!"
3/1/20 15:37,0,0,4,,#Abstract #Design #Environment #Sustainability #Wildlife #Biodiversity #Water #PlasticFree #Architecture #Renewable #Climatechange #Construction #Development #Contracting #Remediation #Brownfield #Bromsgrove #Birmingham #Photography #iphonephotography #11pro #colour,äóìStripesäó #Abstract #Design #Environment #Sustainability #Wildlife #Biodiversity #Water #PlasticFree #Architecture #Renewable #Climatechange #Construction #Development #Contracting #Remediation #Brownfield #Bromsgrove #Birmingham #Photography #iphonephotography #11pro #colour äóñ at no. 3a
3/1/20 15:33,0,0,0,,,"Exactly that is oil, coal and Internal cumbustion industry preventing that from happening, EVs and renewable energy are trying to free us from the shackles of big oil, and give individuals the ability to control their energy needs rather than governments."
3/1/20 15:32,0,0,0,,,"Bernie's housing plans fit nicely within his Green New Deal framework, with jobs, justice, and renewable energy - multiple policy objectives all simultaneously promoted. He needs to talk more about all this and the media needs to cover it and connect these dots!"
3/1/20 15:32,0,1,4,,#Abstract #Design #Environment #Sustainability #Wildlife #Biodiversity #Water #PlasticFree #Architecture #Renewable #Climatechange #Construction #Development #Contracting #Remediation #Brownfield #Devon #Birmingham #Photography #iphonephotography #11pro,äóìBluetalistäó #Abstract #Design #Environment #Sustainability #Wildlife #Biodiversity #Water #PlasticFree #Architecture #Renewable #Climatechange #Construction #Development #Contracting #Remediation #Brownfield #Devon #Birmingham #Photography #iphonephotography #11pro äóñ at Hotel du Vin &amp; Bistro
3/1/20 15:30,0,0,0,,#climatechange #fossilfuels #biofuels #nuclear #renewable,"äóìAny discussion of the energy-and-#climatechange issue must first face some cold, hard facts äóî mainly that 80% of total world energy comes from #fossilfuels, 10% #biofuels, 5% #nuclear and 5% #renewable (hydro, wind, solar, geothermal)äó "
3/1/20 15:30,0,0,0,,#solar #water #renewable,A #solar-powered solution to maintaining #water quality: The Fish Site https://thefishsite.com/articles/a-solar-powered-solution-to-maintaining-water-quality #renewable More on EcoSearch: https://search.ecointernet.org/
3/1/20 15:28,0,0,0,,,"Ian is giving you up to Œ£50 of FREE renewable energy. To claim your free gift, sign up using this link: http://www.bulb.me/ian5437?utm_campaign=meter-read-referral-share&amp;utm_medium=social&amp;utm_source=twitter "
3/1/20 15:28,1,0,1,,#climatechange,"1/ If elected, I will work to get a Feed In Tariff for small scale renewable energy in place. I believe that democratising energy production is key to raising awareness and ensuring that as many as possible can contribute to combating #climatechange."
3/1/20 15:28,0,0,0,,#sssc2020,It's a gorgeous day in Boone for a renewable energy tour at #sssc2020! Thanks to the ASUREI for leading it! https://www.instagram.com/p/B9MjF9QFc6d/?igshid=1euru4ynvrurq
3/1/20 15:27,2,0,3,,,"I work in renewable energy advocacy. Many partners I work alongside are former fossil fuel people - they know the energy industry, they have the contacts, and do an excellent job because they know renewables are the future... So Iäó»m not jumping to negative conclusions on this"
3/1/20 15:27,0,0,0,,,9 Renewable Energy Sources of the Future 
3/1/20 15:25,1,8,18,@Sustainable2050,,"Germany, renewable power: It's a very good news story, sometimes obscured by a lot of intellectual debate. RT@Sustainable2050"
3/1/20 15:25,0,0,0,,,It's renewable
3/1/20 15:25,0,0,0,,#windworks,#windworks
3/1/20 15:21,1,0,2,,,"There's a huge number of Brazilian cities on this list. Brazil was using a lot of sugarcane ethanol for fuel, and I suspect that may be categorized as ""renewable""--however, I don't know if its green. Takes a lot of land to grow sugarcane to run cars. "
3/1/20 15:21,0,0,0,,#Veteran #Vets #OH #Technology,Utah consumers can help hogs and cows make a success of the renewable natural gas movement #Veteran #Vets #OH #Technology is changing our world forever!
3/1/20 15:20,0,0,1,,#Veteran #Vets #OH #Technology,Amount of electricity generated from renewable energy sources in Azerbaijan disclosed #Veteran #Vets #OH #Technology is changing our world forever!
3/1/20 15:19,0,0,0,,,More hybrid resources (non-renewable + renewable) in the future.
3/1/20 15:16,0,0,0,,,"So basically, I have just under 48 hours to know everything about renewable energy. After the weekend I've had, this is just what I need."
3/1/20 15:16,0,7,25,,#softwaredeveloper #codingforgood #coding,React and JavaScript #softwaredeveloper wanted! For an award-winning tech platform that connects energy buyers with renewable energy generators. They use data &amp; smart tech to help companies find the best zero-carbon solution. DM me #codingforgood #coding
3/1/20 15:16,1,8,15,,#cop26,Forget plastic straws. äóìThe International Renewable Energy Agency calculates that solar goals for 2050 consistent with the Paris Accords will result in old-panel disposal constituting more than double the tonnage of all todayäó»s global plastic wasteäó https://www.theaustralian.com.au/nation/politics/our-leaders-open-to-ridicule-in-setting-silly-climate-targets/news-story/ef67a905c2e7424d80a7057bc707b8c4 #cop26
3/1/20 15:15,0,0,1,,#softwaredeveloper #codingforgood #coding,React and JavaScript #softwaredeveloper wanted! For an award-winning tech platform that connects energy buyers with renewable energy generators. They use data &amp; smart tech to help companies find the best zero-carbon solution. DM us #codingforgood #coding
3/1/20 15:15,0,0,0,,,This project has the potential move the dial on public opinion if talking about oil & gas as tools for creating wealth that can be reinvested in renewable Cdn energy. The Cdn energy sector doesnäó»t have to be divided into two opposing teams.
3/1/20 15:15,0,0,0,,,"DON'T FALL FOR THIS! Renewable energy is cleaner, cheaper and safer for the environment. However, renewable energy isn't as profitable for the giant Utility corporations. They'll try anything to scare you so they to keep their H U G E profits pouring in! "
